country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
India,2024,5.79397834690285,0.721648483526777,7.09927893176518,2550.0,4.95303550973661,64.9434967,34.3459060404746,1450935791.0,35.3788972368389
Indonesia,2000,1.58304731646304,-2.75743993350903,4.9200677470169,570.0,3.68862037056682,0.925563864466858,22.2456969315568,216077790.0,41.9861540600656
Indonesia,2001,3.49413625120387,-1.85568619300523,3.64346644721492,700.0,11.5001160550887,2.01861385948459,22.539266316067,219097902.0,42.9018895186157
Indonesia,2002,3.83582035690569,0.0741516383181159,4.49947539085764,780.0,11.9001200338414,2.13413573295808,21.4040702075173,222088495.0,43.7824069030376
Indonesia,2003,3.89289335558507,-0.254256320381005,4.78036912167654,880.0,6.75731256333564,2.38701977959476,25.5984983869787,225048008.0,44.6301761521872
Indonesia,2004,4.96716786881504,0.738243979887563,5.03087394501685,1060.0,6.06406189133648,2.60028587633414,24.0563663747717,227926649.0,45.4476736441888
Indonesia,2005,3.95336562066377,2.91611483313067,5.69257130383384,1200.0,10.4532001873347,3.60202476259646,25.0814099389568,230871650.0,46.2373757571669
Indonesia,2006,3.17329260031525,1.34794264068931,5.50095178520348,1350.0,13.108670985346,4.76481313366657,25.4002172943548,233951652.0,47.0017588692457
Indonesia,2007,5.00674190790194,1.6030105718879,6.34502222667214,1570.0,6.40656087966005,5.78627472934199,24.9202838487256,237062337.0,47.7432993585496
Indonesia,2008,5.33615021871647,1.82632902403998,6.01370360009123,1900.0,10.2266663272483,7.917500019,27.8162445798583,240157903.0,48.4644736032029
Indonesia,2009,4.85894451165964,0.90391941965406,4.62887118256153,2110.0,4.38641311792074,6.92,30.9851924139981,243220028.0,49.16775798133
Indonesia,2010,4.73974198886131,2.02517914569356,6.22385418062366,2490.0,5.13420639015885,10.92,32.8801214533558,246305322.0,49.8521375148888
Indonesia,2011,5.06001921355895,2.30298429381592,6.16978420771008,2960.0,5.35604849112582,12.28,32.9843332593045,249470032.0,50.4830017089844
Indonesia,2012,5.51610677482559,2.30978031853073,6.03005065305615,3520.0,4.2795142691943,14.52,35.0715936108893,252698525.0,51.1593933105469
Indonesia,2013,5.47790527559351,2.55135633401058,5.5572636889101,3670.0,6.41249457900391,14.94,33.8313567879018,255852467.0,51.8307495117188
Indonesia,2014,5.28372537320206,2.81997260412102,5.006668425755,3570.0,6.39492882396559,17.1431598350566,34.6003439149803,258877399.0,52.5002136230469
Indonesia,2015,4.8414945238228,2.29761639380441,4.87632230022123,3390.0,6.36312061196646,22.062742603379,34.0627921803386,261799249.0,53.1720771789551
Indonesia,2016,5.04453523751019,0.487372471368879,5.03306918280177,3370.0,3.52580452815451,25.447353701827,33.8587393039462,264627418.0,53.812557220459
Indonesia,2017,4.98163572725232,2.01948919812582,5.06978590134916,3490.0,3.80879857691949,32.335806250688,33.7105947957751,267346658.0,54.4541015625
Indonesia,2018,5.13689124339334,1.81428979349441,5.17429153955024,3810.0,3.19834755924996,39.9046386385762,34.5705858319707,269951846.0,55.0956840515137
